run_id,run_name,hidden,best_epoch,mode,threshold,split,samples,loss,accuracy,precision,recall,f1,true_negative,false_positive,false_negative,true_positive,duration_ms,dense_ops_total,sparse_ops_total,estimated_speedup,active_total,activation_slots_total,avg_active_count,avg_active_ratio,avg_sparsity,avg_active_by_layer,max_abs_diff_from_dense,mismatch_count_from_dense
84476448928c,compare_h256x256x128_lr003_bs16_seed42,256x256x128,2,dense,0.00000000,test,100,0.69163982,0.53000000,0.52000000,0.78000000,0.62400000,14,36,11,39,99,114700800,114700800,1.00000000,64000,64000,213.33333333,1.00000000,0.00000000,L0=256.00/256;L1=256.00/256;L2=128.00/128,0.00000000,0
84476448928c,compare_h256x256x128_lr003_bs16_seed42,256x256x128,2,sparse_exact,0.00000000,test,100,0.69163982,0.53000000,0.52000000,0.78000000,0.62400000,14,36,11,39,89,114700800,109708969,1.04550066,31867,64000,106.22333333,0.49792188,0.50207812,L0=125.52/256;L1=127.46/256;L2=65.69/128,0.00000000,0
84476448928c,compare_h256x256x128_lr003_bs16_seed42,256x256x128,2,sparse_threshold,0.05000000,test,100,0.69151454,0.53000000,0.52000000,0.78000000,0.62400000,14,36,11,39,89,114700800,109427598,1.04818896,29980,64000,99.93333333,0.46843750,0.53156250,L0=118.33/256;L1=119.89/256;L2=61.58/128,0.00788351,0
84476448928c,compare_h256x256x128_lr003_bs16_seed42,256x256x128,2,sparse_threshold,0.10000000,test,100,0.69164417,0.53000000,0.52054795,0.76000000,0.61788618,15,35,12,38,92,114700800,109159972,1.05075879,28175,64000,93.91666667,0.44023438,0.55976563,L0=111.88/256;L1=111.91/256;L2=57.96/128,0.02113279,2
84476448928c,compare_h256x256x128_lr003_bs16_seed42,256x256x128,2,sparse_threshold,0.25000000,test,100,0.70138792,0.49000000,0.49295775,0.70000000,0.57851240,14,36,15,35,91,114700800,108331025,1.05879918,22640,64000,75.46666667,0.35375000,0.64625000,L0=90.85/256;L1=89.30/256;L2=46.25/128,0.07490198,12
84476448928c,compare_h256x256x128_lr003_bs16_seed42,256x256x128,2,sparse_threshold,0.50000000,test,100,0.70573987,0.48000000,0.48387097,0.60000000,0.53571429,18,32,20,30,87,114700800,107108906,1.07088014,14271,64000,47.57000000,0.22298438,0.77701562,L0=60.26/256;L1=55.15/256;L2=27.30/128,0.28558522,25
