epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
133,0.00730907,1.00000000,1.00000000,1.00000000,1.00000000,1.83228331,0.49000000,0.49056604,0.52000000,0.50485437,236
134,0.00727853,1.00000000,1.00000000,1.00000000,1.00000000,1.82848095,0.48000000,0.48148148,0.52000000,0.50000000,235
135,0.00689791,1.00000000,1.00000000,1.00000000,1.00000000,1.83232393,0.47000000,0.47058824,0.48000000,0.47524752,235
136,0.00685678,1.00000000,1.00000000,1.00000000,1.00000000,1.85753744,0.47000000,0.46938776,0.46000000,0.46464646,235
137,0.00676422,1.00000000,1.00000000,1.00000000,1.00000000,1.86068282,0.48000000,0.48076923,0.50000000,0.49019608,244
138,0.00663464,1.00000000,1.00000000,1.00000000,1.00000000,1.86397991,0.46000000,0.46000000,0.46000000,0.46000000,236
139,0.00650665,1.00000000,1.00000000,1.00000000,1.00000000,1.85995071,0.48000000,0.48076923,0.50000000,0.49019608,236
140,0.00641524,1.00000000,1.00000000,1.00000000,1.00000000,1.86597210,0.48000000,0.48076923,0.50000000,0.49019608,235
141,0.00622812,1.00000000,1.00000000,1.00000000,1.00000000,1.86281016,0.47000000,0.46808511,0.44000000,0.45360825,235
142,0.00614672,1.00000000,1.00000000,1.00000000,1.00000000,1.85983184,0.49000000,0.49019608,0.50000000,0.49504950,234
143,0.00623645,1.00000000,1.00000000,1.00000000,1.00000000,1.88780524,0.48000000,0.47826087,0.44000000,0.45833333,234
144,0.00598401,1.00000000,1.00000000,1.00000000,1.00000000,1.87578673,0.50000000,0.50000000,0.52000000,0.50980392,235
145,0.00601460,1.00000000,1.00000000,1.00000000,1.00000000,1.87900892,0.48000000,0.47826087,0.44000000,0.45833333,235
146,0.00575538,1.00000000,1.00000000,1.00000000,1.00000000,1.89428415,0.48000000,0.47916667,0.46000000,0.46938776,233
147,0.00874023,1.00000000,1.00000000,1.00000000,1.00000000,1.93759172,0.48000000,0.47500000,0.38000000,0.42222222,235
