epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
108,0.30787585,0.85666667,0.78010471,0.99333333,0.87390029,1.18508751,0.55000000,0.53846154,0.70000000,0.60869565,141
109,0.24170217,0.92000000,0.87500000,0.98000000,0.92452830,1.13336855,0.44000000,0.44000000,0.44000000,0.44000000,149
110,0.37178022,0.85333333,0.96491228,0.73333333,0.83333333,1.27656372,0.49000000,0.47826087,0.22000000,0.30136986,146
111,0.49502189,0.74666667,0.66371681,1.00000000,0.79787234,1.07782960,0.50000000,0.50000000,0.78000000,0.60937500,141
112,2.08684855,0.54666667,0.93750000,0.10000000,0.18072289,3.13324942,0.50000000,0.50000000,0.02000000,0.03846154,147
113,0.20843004,0.97000000,0.96688742,0.97333333,0.97009967,1.14590815,0.52000000,0.52272727,0.46000000,0.48936170,148
114,0.20657843,0.90666667,0.84659091,0.99333333,0.91411043,1.22331361,0.54000000,0.53030303,0.70000000,0.60344828,143
115,0.25502330,0.88666667,0.81521739,1.00000000,0.89820359,1.35416008,0.53000000,0.52238806,0.70000000,0.59829060,151
116,0.29655534,0.87666667,0.99130435,0.76000000,0.86037736,1.55599494,0.52000000,0.55000000,0.22000000,0.31428571,141
117,0.19152143,0.93000000,0.87719298,1.00000000,0.93457944,1.16137892,0.51000000,0.50877193,0.58000000,0.54205607,144
118,0.09879828,0.98333333,0.98657718,0.98000000,0.98327759,1.59549811,0.51000000,0.51219512,0.42000000,0.46153846,141
119,0.25005793,0.88000000,1.00000000,0.76000000,0.86363636,2.06601217,0.53000000,0.60000000,0.18000000,0.27692308,145
120,0.06042032,0.99000000,0.98039216,1.00000000,0.99009901,1.70703780,0.49000000,0.48888889,0.44000000,0.46315789,149
121,0.14834997,0.94333333,0.89820359,1.00000000,0.94637224,1.49247288,0.58000000,0.56250000,0.72000000,0.63157895,140
122,0.04840653,0.99666667,0.99337748,1.00000000,0.99667774,1.67387247,0.48000000,0.47368421,0.36000000,0.40909091,141
123,0.04393258,0.99666667,0.99337748,1.00000000,0.99667774,1.65526666,0.49000000,0.49056604,0.52000000,0.50485437,140
124,0.03239987,1.00000000,1.00000000,1.00000000,1.00000000,1.67464264,0.51000000,0.51282051,0.40000000,0.44943820,140
125,0.04121270,1.00000000,1.00000000,1.00000000,1.00000000,1.69170583,0.48000000,0.48076923,0.50000000,0.49019608,143
126,0.03121018,0.99666667,0.99337748,1.00000000,0.99667774,1.86733786,0.51000000,0.51020408,0.50000000,0.50505051,153
127,0.02617684,1.00000000,1.00000000,1.00000000,1.00000000,1.77582289,0.53000000,0.53191489,0.50000000,0.51546392,145
128,0.02785223,1.00000000,1.00000000,1.00000000,1.00000000,1.84194351,0.52000000,0.52941176,0.36000000,0.42857143,141
129,0.03088706,1.00000000,1.00000000,1.00000000,1.00000000,1.95426674,0.52000000,0.53125000,0.34000000,0.41463415,145
130,0.02651367,1.00000000,1.00000000,1.00000000,1.00000000,1.81949922,0.51000000,0.51219512,0.42000000,0.46153846,141
131,0.02066674,1.00000000,1.00000000,1.00000000,1.00000000,1.82859626,0.52000000,0.52000000,0.52000000,0.52000000,145
132,0.04564685,0.99666667,1.00000000,0.99333333,0.99665552,2.08598034,0.54000000,0.56666667,0.34000000,0.42500000,145
133,0.24597490,0.90666667,0.85882353,0.97333333,0.91250000,1.22145250,0.52000000,0.51851852,0.56000000,0.53846154,142
134,0.21685259,0.93333333,0.95138889,0.91333333,0.93197279,1.18322421,0.55000000,0.56410256,0.44000000,0.49438202,140
135,0.57375109,0.67666667,1.00000000,0.35333333,0.52216749,1.13066056,0.53000000,0.66666667,0.12000000,0.20338983,143
136,0.14347378,0.95333333,0.99275362,0.91333333,0.95138889,1.41216205,0.55000000,0.57142857,0.40000000,0.47058824,143
137,0.29046758,0.92000000,0.94366197,0.89333333,0.91780822,0.87682229,0.56000000,0.56818182,0.50000000,0.53191489,142
138,0.09496232,0.98666667,0.99324324,0.98000000,0.98657718,1.36877803,0.51000000,0.51351351,0.38000000,0.43678161,143
139,0.06019185,0.98333333,0.96774194,1.00000000,0.98360656,1.59304058,0.57000000,0.55932203,0.66000000,0.60550459,140
140,1.17807693,0.71000000,0.63291139,1.00000000,0.77519380,2.42004125,0.53000000,0.51807229,0.86000000,0.64661654,140
141,0.14867970,0.95000000,0.94117647,0.96000000,0.95049505,1.49915681,0.47000000,0.47272727,0.52000000,0.49523810,139
142,0.13402442,0.94333333,0.89820359,1.00000000,0.94637224,1.44994714,0.53000000,0.52307692,0.68000000,0.59130435,139
143,0.04075273,0.99000000,0.99328859,0.98666667,0.98996656,1.71133916,0.47000000,0.46341463,0.38000000,0.41758242,141
144,0.06191403,0.99000000,0.98039216,1.00000000,0.99009901,1.48169156,0.52000000,0.51923077,0.54000000,0.52941176,162
145,0.04041458,0.99333333,0.98684211,1.00000000,0.99337748,1.72366573,0.53000000,0.52830189,0.56000000,0.54368932,148
146,0.02831240,0.99666667,0.99337748,1.00000000,0.99667774,1.70220874,0.47000000,0.46666667,0.42000000,0.44210526,160
147,0.33034272,0.85666667,0.97345133,0.73333333,0.83650190,1.22397882,0.44000000,0.41666667,0.30000000,0.34883721,139
148,0.16903418,0.94000000,0.94594595,0.93333333,0.93959732,1.27203886,0.52000000,0.52272727,0.46000000,0.48936170,143
149,0.17632059,0.93333333,0.89634146,0.98000000,0.93630573,1.37322597,0.52000000,0.51666667,0.62000000,0.56363636,145
150,0.19724722,0.94000000,0.94000000,0.94000000,0.94000000,1.37447660,0.48000000,0.47916667,0.46000000,0.46938776,144
151,0.54200333,0.76000000,0.67567568,1.00000000,0.80645161,1.28517937,0.52000000,0.51250000,0.82000000,0.63076923,141
152,0.16022612,0.95333333,0.96575342,0.94000000,0.95270270,1.27319968,0.51000000,0.51351351,0.38000000,0.43678161,147
153,0.11195289,0.98666667,0.98666667,0.98666667,0.98666667,1.39640772,0.47000000,0.46153846,0.36000000,0.40449438,144
154,0.96885453,0.56666667,0.95454545,0.14000000,0.24418605,2.03531954,0.50000000,0.50000000,0.02000000,0.03846154,138
155,0.14439354,0.95000000,0.97202797,0.92666667,0.94880546,1.49751731,0.44000000,0.41666667,0.30000000,0.34883721,141
156,0.13539018,0.96000000,0.94805195,0.97333333,0.96052632,1.53002556,0.51000000,0.51162791,0.44000000,0.47311828,139
157,0.32086171,0.86666667,0.85714286,0.88000000,0.86842105,0.94336711,0.51000000,0.51219512,0.42000000,0.46153846,140
158,0.48635840,0.82000000,0.75000000,0.96000000,0.84210526,0.72132696,0.56000000,0.55172414,0.64000000,0.59259259,141
159,0.67030071,0.62666667,0.93181818,0.27333333,0.42268041,1.18121516,0.52000000,0.57142857,0.16000000,0.25000000,142
160,0.21598530,0.91333333,0.92465753,0.90000000,0.91216216,1.45710341,0.48000000,0.47826087,0.44000000,0.45833333,142
161,0.29050467,0.88000000,0.81666667,0.98000000,0.89090909,1.28063371,0.53000000,0.52173913,0.72000000,0.60504202,146
162,0.27059858,0.89666667,0.92198582,0.86666667,0.89347079,1.08551585,0.54000000,0.54347826,0.50000000,0.52083333,148
163,0.16818009,0.95333333,0.97887324,0.92666667,0.95205479,1.26968081,0.48000000,0.47222222,0.34000000,0.39534884,144
164,0.10202206,0.98000000,0.98648649,0.97333333,0.97986577,1.42838441,0.47000000,0.46808511,0.44000000,0.45360825,142
165,0.29880413,0.93666667,0.92258065,0.95333333,0.93770492,0.89974600,0.54000000,0.54347826,0.50000000,0.52083333,143
166,0.35761192,0.85666667,0.82424242,0.90666667,0.86349206,1.08413146,0.52000000,0.52173913,0.48000000,0.50000000,143
167,0.18016388,0.96333333,0.94267516,0.98666667,0.96416938,1.00419463,0.56000000,0.55769231,0.58000000,0.56862745,140
168,0.15799999,0.95000000,0.97872340,0.92000000,0.94845361,1.25370675,0.56000000,0.58823529,0.40000000,0.47619048,139
169,0.16924954,0.94333333,0.90303030,0.99333333,0.94603175,1.45818579,0.51000000,0.50769231,0.66000000,0.57391304,139
170,0.06270909,0.98666667,1.00000000,0.97333333,0.98648649,1.60567153,0.47000000,0.46341463,0.38000000,0.41758242,140
171,0.08767864,0.97000000,0.94904459,0.99333333,0.97068404,1.54610944,0.52000000,0.51666667,0.62000000,0.56363636,144
172,0.04964644,0.99333333,0.99333333,0.99333333,0.99333333,1.58155015,0.50000000,0.50000000,0.50000000,0.50000000,144
173,0.03981630,0.99666667,1.00000000,0.99333333,0.99665552,1.66933920,0.53000000,0.52830189,0.56000000,0.54368932,143
174,0.52805679,0.80000000,0.71428571,1.00000000,0.83333333,1.88340102,0.57000000,0.54216867,0.90000000,0.67669173,148
175,0.06591143,0.98333333,0.98013245,0.98666667,0.98338870,1.71966572,0.48000000,0.48000000,0.48000000,0.48000000,141
176,0.04993328,0.99000000,0.98675497,0.99333333,0.99003322,1.71415021,0.51000000,0.50909091,0.56000000,0.53333333,141
177,0.03068469,0.99666667,1.00000000,0.99333333,0.99665552,1.72928382,0.50000000,0.50000000,0.48000000,0.48979592,138
178,0.06481351,0.98666667,0.97402597,1.00000000,0.98684211,1.71015806,0.50000000,0.50000000,0.52000000,0.50980392,145
179,0.02573069,0.99666667,1.00000000,0.99333333,0.99665552,1.81843391,0.49000000,0.48936170,0.46000000,0.47422680,140
180,0.02555579,0.99666667,1.00000000,0.99333333,0.99665552,1.95509523,0.49000000,0.48936170,0.46000000,0.47422680,142
181,0.02622582,1.00000000,1.00000000,1.00000000,1.00000000,1.80641950,0.48000000,0.48076923,0.50000000,0.49019608,141
182,0.02386228,1.00000000,1.00000000,1.00000000,1.00000000,1.85266867,0.49000000,0.48936170,0.46000000,0.47422680,138
183,0.01838283,0.99666667,1.00000000,0.99333333,0.99665552,1.88959138,0.51000000,0.51111111,0.46000000,0.48421053,138
184,0.01798055,1.00000000,1.00000000,1.00000000,1.00000000,1.90380001,0.50000000,0.50000000,0.46000000,0.47916667,139
185,0.01612772,0.99666667,1.00000000,0.99333333,0.99665552,1.89492907,0.51000000,0.51111111,0.46000000,0.48421053,140
186,0.01705364,1.00000000,1.00000000,1.00000000,1.00000000,1.94050743,0.51000000,0.51020408,0.50000000,0.50505051,138
187,0.03169202,1.00000000,1.00000000,1.00000000,1.00000000,2.05080397,0.50000000,0.50000000,0.34000000,0.40476190,138
188,0.01408127,1.00000000,1.00000000,1.00000000,1.00000000,1.98895246,0.49000000,0.48888889,0.44000000,0.46315789,140
189,0.01305980,1.00000000,1.00000000,1.00000000,1.00000000,2.01991315,0.52000000,0.52380952,0.44000000,0.47826087,140
190,0.01289453,1.00000000,1.00000000,1.00000000,1.00000000,2.03180873,0.50000000,0.50000000,0.46000000,0.47916667,141
191,0.01303337,1.00000000,1.00000000,1.00000000,1.00000000,2.04758158,0.50000000,0.50000000,0.40000000,0.44444444,140
