epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
49,0.45208985,0.81000000,0.79617834,0.83333333,0.81433225,0.90911731,0.49000000,0.48979592,0.48000000,0.48484848,142
50,0.67954742,0.61666667,0.56603774,1.00000000,0.72289157,1.08502601,0.48000000,0.48936170,0.92000000,0.63888889,140
51,0.78079605,0.57000000,0.92000000,0.15333333,0.26285714,1.45296960,0.53000000,0.80000000,0.08000000,0.14545455,139
52,0.43257886,0.78666667,0.70093458,1.00000000,0.82417582,1.05313684,0.52000000,0.51351351,0.76000000,0.61290323,141
53,0.37787175,0.83000000,0.80000000,0.88000000,0.83809524,0.91768823,0.48000000,0.47916667,0.46000000,0.46938776,145
54,0.41414637,0.84333333,0.84563758,0.84000000,0.84280936,0.88861555,0.57000000,0.57777778,0.52000000,0.54736842,142
55,0.61670939,0.66333333,1.00000000,0.32666667,0.49246231,1.23674121,0.51000000,0.54545455,0.12000000,0.19672131,141
56,0.34259357,0.85000000,0.77486911,0.98666667,0.86803519,1.15011589,0.49000000,0.49253731,0.66000000,0.56410256,140
57,0.47601105,0.75666667,0.96385542,0.53333333,0.68669528,0.81049152,0.55000000,0.64705882,0.22000000,0.32835821,141
58,0.44511620,0.82333333,0.94495413,0.68666667,0.79536680,0.78605365,0.50000000,0.50000000,0.14000000,0.21875000,141
59,0.34860676,0.84666667,0.92622951,0.75333333,0.83088235,1.01178231,0.53000000,0.53846154,0.42000000,0.47191011,139
60,0.39527531,0.84333333,0.86524823,0.81333333,0.83848797,0.91383339,0.49000000,0.48837209,0.42000000,0.45161290,140
61,0.78213342,0.63666667,1.00000000,0.27333333,0.42931937,1.44939055,0.50000000,0.50000000,0.02000000,0.03846154,148
62,0.34158849,0.86666667,0.92968750,0.79333333,0.85611511,1.09812280,0.51000000,0.51282051,0.40000000,0.44943820,141
63,0.38095254,0.83666667,0.77005348,0.96000000,0.85459941,0.92113030,0.53000000,0.52000000,0.78000000,0.62400000,138
64,0.33898344,0.89666667,0.91034483,0.88000000,0.89491525,0.84535531,0.55000000,0.54545455,0.60000000,0.57142857,142
65,0.37827413,0.88666667,0.96774194,0.80000000,0.87591241,0.84063720,0.55000000,0.56756757,0.42000000,0.48275862,140
66,0.38473544,0.81666667,0.73399015,0.99333333,0.84419263,1.18437505,0.58000000,0.55405405,0.82000000,0.66129032,139
67,0.41272907,0.76666667,0.72988506,0.84666667,0.78395062,1.03853549,0.52000000,0.51612903,0.64000000,0.57142857,144
68,0.26693092,0.88333333,0.82122905,0.98000000,0.89361702,1.10454068,0.49000000,0.49315068,0.72000000,0.58536585,141
69,0.36872213,0.86333333,0.98230088,0.74000000,0.84410646,1.06592751,0.53000000,0.54545455,0.36000000,0.43373494,141
70,0.24958594,0.91666667,0.85714286,1.00000000,0.92307692,1.05411499,0.53000000,0.52238806,0.70000000,0.59829060,142
71,0.71520269,0.66333333,0.59760956,1.00000000,0.74812968,1.68925793,0.50000000,0.50000000,0.90000000,0.64285714,154
72,0.91755252,0.64666667,0.58800000,0.98000000,0.73500000,1.53847410,0.51000000,0.50588235,0.86000000,0.63703704,142
73,0.23574080,0.93000000,0.94482759,0.91333333,0.92881356,1.06365614,0.52000000,0.52173913,0.48000000,0.50000000,140
74,0.48482523,0.67333333,0.98148148,0.35333333,0.51960784,0.94599268,0.49000000,0.44444444,0.08000000,0.13559322,143
75,0.27319284,0.88333333,0.84848485,0.93333333,0.88888889,0.99977252,0.58000000,0.56451613,0.70000000,0.62500000,141
76,0.29514018,0.87666667,0.82658960,0.95333333,0.88544892,1.03482536,0.57000000,0.55932203,0.66000000,0.60550459,140
77,0.21424007,0.91000000,0.85549133,0.98666667,0.91640867,1.37503181,0.55000000,0.53968254,0.68000000,0.60176991,144
78,0.35366064,0.83666667,0.93162393,0.72666667,0.81647940,1.11199361,0.52000000,0.53333333,0.32000000,0.40000000,142
79,1.15911733,0.52333333,1.00000000,0.04666667,0.08917197,1.90525254,0.52000000,0.75000000,0.06000000,0.11111111,141
80,0.39930375,0.82666667,0.93750000,0.70000000,0.80152672,1.19801666,0.49000000,0.48275862,0.28000000,0.35443038,141
81,0.45225229,0.74333333,0.98666667,0.49333333,0.65777778,1.39175729,0.50000000,0.50000000,0.16000000,0.24242424,144
82,0.18253268,0.93666667,0.90683230,0.97333333,0.93890675,1.11340026,0.52000000,0.51612903,0.64000000,0.57142857,141
83,0.14428006,0.95666667,0.97241379,0.94000000,0.95593220,1.49229977,0.48000000,0.47500000,0.38000000,0.42222222,146
84,0.16874888,0.95333333,0.94736842,0.96000000,0.95364238,1.29299986,0.49000000,0.49056604,0.52000000,0.50485437,139
85,0.15391034,0.95666667,0.96598639,0.94666667,0.95622896,1.19278260,0.54000000,0.54347826,0.50000000,0.52083333,139
86,0.14495092,0.95000000,0.93548387,0.96666667,0.95081967,1.29643407,0.53000000,0.52830189,0.56000000,0.54368932,144
87,0.34201650,0.81666667,0.73170732,1.00000000,0.84507042,1.69268129,0.52000000,0.51190476,0.86000000,0.64179104,138
88,0.16378648,0.94000000,0.89759036,0.99333333,0.94303797,1.47023981,0.56000000,0.54545455,0.72000000,0.62068966,140
89,0.11595856,0.96333333,0.95424837,0.97333333,0.96369637,1.51413436,0.47000000,0.46341463,0.38000000,0.41758242,146
90,0.36100127,0.82666667,0.82666667,0.82666667,0.82666667,1.23615952,0.43000000,0.43396226,0.46000000,0.44660194,140
