epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
49,0.41541883,0.90333333,0.92307692,0.88000000,0.90102389,0.70190305,0.56000000,0.56250000,0.54000000,0.55102041,436
50,0.82787277,0.54000000,0.52083333,1.00000000,0.68493151,1.02475775,0.49000000,0.49473684,0.94000000,0.64827586,440
51,0.39803599,0.92333333,0.92052980,0.92666667,0.92358804,0.69593298,0.63000000,0.62745098,0.64000000,0.63366337,462
52,0.41795260,0.83666667,0.76439791,0.97333333,0.85630499,0.72210283,0.55000000,0.53424658,0.78000000,0.63414634,446
53,0.40751634,0.89000000,0.98347107,0.79333333,0.87822878,0.70792433,0.60000000,0.67857143,0.38000000,0.48717949,430
54,0.48147104,0.72666667,0.64912281,0.98666667,0.78306878,0.80035478,0.57000000,0.54320988,0.88000000,0.67175573,422
55,0.37470841,0.94333333,0.94630872,0.94000000,0.94314381,0.70065639,0.57000000,0.56862745,0.58000000,0.57425743,427
56,0.42199944,0.81333333,0.73039216,0.99333333,0.84180791,0.74853732,0.60000000,0.56756757,0.84000000,0.67741935,422
57,0.50962885,0.68000000,1.00000000,0.36000000,0.52941176,0.81437695,0.55000000,0.85714286,0.12000000,0.21052632,423
58,0.38223617,0.86333333,0.79144385,0.98666667,0.87833828,0.73992409,0.59000000,0.56338028,0.80000000,0.66115702,423
59,0.45149275,0.75000000,0.66666667,1.00000000,0.80000000,0.81541414,0.56000000,0.53658537,0.88000000,0.66666667,432
60,0.79185751,0.51333333,1.00000000,0.02666667,0.05194805,1.06872286,0.50000000,0.00000000,0.00000000,0.00000000,421
61,0.52969404,0.64000000,1.00000000,0.28000000,0.43750000,0.87978136,0.53000000,1.00000000,0.06000000,0.11320755,445
62,0.44550777,0.76666667,0.68181818,1.00000000,0.81081081,0.82685205,0.56000000,0.53658537,0.88000000,0.66666667,425
63,0.32481394,0.95000000,0.94117647,0.96000000,0.95049505,0.72320270,0.59000000,0.58490566,0.62000000,0.60194175,425
64,0.35802407,0.94000000,0.98529412,0.89333333,0.93706294,0.70725969,0.61000000,0.66666667,0.44000000,0.53012048,432
65,0.40576385,0.79666667,0.71090047,1.00000000,0.83102493,0.80574288,0.57000000,0.54430380,0.86000000,0.66666667,425
66,0.40464022,0.81333333,1.00000000,0.62666667,0.77049180,0.75748227,0.55000000,0.66666667,0.20000000,0.30769231,423
67,0.66080185,0.58666667,1.00000000,0.17333333,0.29545455,1.04499272,0.51000000,1.00000000,0.02000000,0.03921569,426
68,0.54137208,0.64333333,1.00000000,0.28666667,0.44559585,0.91785614,0.54000000,1.00000000,0.08000000,0.14814815,439
69,0.40096828,0.80000000,1.00000000,0.60000000,0.75000000,0.80095808,0.58000000,0.78571429,0.22000000,0.34375000,479
70,1.07735228,0.50333333,1.00000000,0.00666667,0.01324503,1.38268446,0.50000000,0.00000000,0.00000000,0.00000000,445
71,0.31806821,0.89666667,0.83240223,0.99333333,0.90577508,0.74883359,0.60000000,0.57142857,0.80000000,0.66666667,453
72,0.29637002,0.96666667,0.95454545,0.98000000,0.96710526,0.73675551,0.60000000,0.58928571,0.66000000,0.62264151,429
73,0.33829807,0.88666667,1.00000000,0.77333333,0.87218045,0.79249342,0.59000000,0.71428571,0.30000000,0.42253521,434
74,1.28672673,0.50000000,0.00000000,0.00000000,0.00000000,1.63833711,0.50000000,0.00000000,0.00000000,0.00000000,430
75,0.28108383,0.97666667,0.97986577,0.97333333,0.97658863,0.71966811,0.58000000,0.58333333,0.56000000,0.57142857,423
76,0.29085088,0.94666667,0.99264706,0.90000000,0.94405594,0.75633911,0.57000000,0.61290323,0.38000000,0.46913580,424
77,0.27955742,0.94666667,0.99264706,0.90000000,0.94405594,0.75647570,0.60000000,0.66666667,0.40000000,0.50000000,423
78,0.43980594,0.75000000,0.66666667,1.00000000,0.80000000,0.91440531,0.53000000,0.51764706,0.88000000,0.65185185,425
79,0.27399205,0.97000000,0.99300699,0.94666667,0.96928328,0.76056928,0.56000000,0.58823529,0.40000000,0.47619048,423
80,0.61654594,0.63000000,0.57471264,1.00000000,0.72992701,1.10279531,0.50000000,0.50000000,0.90000000,0.64285714,434
81,0.24856929,0.97000000,0.94904459,0.99333333,0.97068404,0.77644741,0.56000000,0.55172414,0.64000000,0.59259259,423
82,0.38174712,0.80000000,1.00000000,0.60000000,0.75000000,0.89121146,0.55000000,0.77777778,0.14000000,0.23728814,425
83,0.71434716,0.59666667,0.55350554,1.00000000,0.71258907,1.08056149,0.51000000,0.50537634,0.94000000,0.65734266,424
84,0.27444678,0.95666667,1.00000000,0.91333333,0.95470383,0.76041220,0.58000000,0.64285714,0.36000000,0.46153846,425
85,0.33182760,0.83333333,0.75000000,1.00000000,0.85714286,0.89218953,0.57000000,0.54430380,0.86000000,0.66666667,422
86,0.27836540,0.91666667,0.85714286,1.00000000,0.92307692,0.82550900,0.58000000,0.55405405,0.82000000,0.66129032,422
87,0.69192785,0.58000000,1.00000000,0.16000000,0.27586207,1.25954381,0.53000000,1.00000000,0.06000000,0.11320755,425
88,0.21614165,0.98000000,0.98000000,0.98000000,0.98000000,0.76971353,0.58000000,0.58695652,0.54000000,0.56250000,432
89,0.21806577,0.98000000,0.96153846,1.00000000,0.98039216,0.80022398,0.56000000,0.55000000,0.66000000,0.60000000,432
90,0.30004160,0.88000000,1.00000000,0.76000000,0.86363636,0.84276092,0.59000000,0.73684211,0.28000000,0.40579710,466
