epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
66,0.24469483,0.94666667,0.91358025,0.98666667,0.94871795,0.95885413,0.43000000,0.44776119,0.60000000,0.51282051,240
67,0.22922681,0.98000000,0.97368421,0.98666667,0.98013245,0.88883553,0.48000000,0.48214286,0.54000000,0.50943396,249
68,0.25386326,0.91666667,0.85714286,1.00000000,0.92307692,1.02580060,0.45000000,0.46478873,0.66000000,0.54545455,262
69,0.43844255,0.75333333,1.00000000,0.50666667,0.67256637,1.20413540,0.54000000,0.75000000,0.12000000,0.20689655,247
70,0.25117874,0.93666667,0.88757396,1.00000000,0.94043887,0.95786057,0.46000000,0.47142857,0.66000000,0.55000000,252
71,0.17908766,0.98000000,0.98000000,0.98000000,0.98000000,0.96927977,0.50000000,0.50000000,0.58000000,0.53703704,241
72,0.18838277,0.97333333,0.99305556,0.95333333,0.97278912,0.95734260,0.45000000,0.44186047,0.38000000,0.40860215,257
73,0.19020551,0.96000000,0.93670886,0.98666667,0.96103896,1.01777176,0.48000000,0.48437500,0.62000000,0.54385965,236
74,0.18619967,0.96333333,0.99290780,0.93333333,0.96219931,1.00335744,0.47000000,0.46153846,0.36000000,0.40449438,240
75,0.21488165,0.98666667,1.00000000,0.97333333,0.98648649,0.89090652,0.43000000,0.40000000,0.28000000,0.32941176,236
76,0.18994309,0.97000000,0.94339623,1.00000000,0.97087379,1.02194550,0.50000000,0.50000000,0.66000000,0.56896552,240
77,0.13844000,0.98666667,0.99324324,0.98000000,0.98657718,0.99634800,0.48000000,0.48148148,0.52000000,0.50000000,246
78,0.17220055,0.97000000,1.00000000,0.94000000,0.96907216,1.02905449,0.52000000,0.53125000,0.34000000,0.41463415,240
79,0.18453877,0.98333333,0.97385621,0.99333333,0.98349835,0.93834745,0.48000000,0.48275862,0.56000000,0.51851852,242
80,0.14107009,0.99333333,1.00000000,0.98666667,0.99328859,0.93233064,0.48000000,0.48000000,0.48000000,0.48000000,241
81,0.12245081,0.99000000,0.99328859,0.98666667,0.98996656,1.04210323,0.50000000,0.50000000,0.58000000,0.53703704,241
82,0.19155715,0.95000000,0.90909091,1.00000000,0.95238095,1.10662001,0.46000000,0.47222222,0.68000000,0.55737705,236
83,0.14292704,0.98000000,1.00000000,0.96000000,0.97959184,1.09392723,0.50000000,0.50000000,0.34000000,0.40476190,235
84,0.43699416,0.75333333,0.66964286,1.00000000,0.80213904,1.31814655,0.48000000,0.48837209,0.84000000,0.61764706,234
85,0.17219591,0.96666667,0.93750000,1.00000000,0.96774194,1.15375237,0.46000000,0.47058824,0.64000000,0.54237288,236
86,0.10229938,0.99333333,1.00000000,0.98666667,0.99328859,1.04916951,0.46000000,0.45238095,0.38000000,0.41304348,239
87,0.10808464,0.98666667,0.98026316,0.99333333,0.98675497,1.06606109,0.48000000,0.48387097,0.60000000,0.53571429,240
88,0.10580516,0.99333333,0.99333333,0.99333333,0.99333333,1.05175109,0.47000000,0.47058824,0.48000000,0.47524752,236
89,0.24534576,0.90333333,1.00000000,0.80666667,0.89298893,1.29857549,0.52000000,0.56250000,0.18000000,0.27272727,234
90,0.08460208,0.99666667,1.00000000,0.99333333,0.99665552,1.05440944,0.47000000,0.47058824,0.48000000,0.47524752,234
91,0.08908983,0.99333333,1.00000000,0.98666667,0.99328859,1.11498655,0.51000000,0.51162791,0.44000000,0.47311828,243
92,0.81065455,0.61666667,0.56603774,1.00000000,0.72289157,1.85104496,0.47000000,0.48387097,0.90000000,0.62937063,235
93,0.09399030,0.99333333,0.99333333,0.99333333,0.99333333,1.08696026,0.50000000,0.50000000,0.60000000,0.54545455,238
94,0.09422972,0.99333333,1.00000000,0.98666667,0.99328859,1.13436355,0.50000000,0.50000000,0.38000000,0.43181818,237
95,0.09860474,0.99333333,1.00000000,0.98666667,0.99328859,1.16587739,0.51000000,0.51515152,0.34000000,0.40963855,235
96,0.10367791,0.98333333,1.00000000,0.96666667,0.98305085,1.17466681,0.51000000,0.51612903,0.32000000,0.39506173,235
97,0.18170434,0.94666667,0.90361446,1.00000000,0.94936709,1.29363196,0.52000000,0.51388889,0.74000000,0.60655738,239
98,0.10449440,0.99666667,1.00000000,0.99333333,0.99665552,1.06966501,0.48000000,0.47826087,0.44000000,0.45833333,236
99,0.10328253,0.99000000,0.98039216,1.00000000,0.99009901,1.23470988,0.47000000,0.47761194,0.64000000,0.54700855,237
100,0.07413125,0.99666667,1.00000000,0.99333333,0.99665552,1.13615779,0.54000000,0.55263158,0.42000000,0.47727273,244
101,0.06448053,0.99666667,0.99337748,1.00000000,0.99667774,1.16994349,0.46000000,0.46428571,0.52000000,0.49056604,239
102,0.19360033,0.95333333,0.91975309,0.99333333,0.95512821,1.04455795,0.51000000,0.50847458,0.60000000,0.55045872,235
103,0.08710025,0.99333333,0.98684211,1.00000000,0.99337748,1.20648952,0.49000000,0.49230769,0.64000000,0.55652174,236
104,0.06129067,0.99333333,1.00000000,0.98666667,0.99328859,1.17387530,0.50000000,0.50000000,0.40000000,0.44444444,237
105,0.05596397,0.99666667,0.99337748,1.00000000,0.99667774,1.19032593,0.48000000,0.48214286,0.54000000,0.50943396,235
106,0.05300318,1.00000000,1.00000000,1.00000000,1.00000000,1.16215637,0.47000000,0.47272727,0.52000000,0.49523810,235
107,0.04736709,1.00000000,1.00000000,1.00000000,1.00000000,1.17513206,0.48000000,0.48214286,0.54000000,0.50943396,237
108,0.04904014,1.00000000,1.00000000,1.00000000,1.00000000,1.21675845,0.50000000,0.50000000,0.56000000,0.52830189,249
109,0.04552576,1.00000000,1.00000000,1.00000000,1.00000000,1.19838400,0.47000000,0.47169811,0.50000000,0.48543689,239
110,0.07395808,0.99666667,0.99337748,1.00000000,0.99667774,1.27449984,0.50000000,0.50000000,0.66000000,0.56896552,239
111,0.05056868,0.99666667,0.99337748,1.00000000,0.99667774,1.24158336,0.48000000,0.48333333,0.58000000,0.52727273,242
112,0.04246066,1.00000000,1.00000000,1.00000000,1.00000000,1.19079243,0.47000000,0.46666667,0.42000000,0.44210526,235
113,0.03815331,1.00000000,1.00000000,1.00000000,1.00000000,1.22613462,0.48000000,0.48076923,0.50000000,0.49019608,235
114,0.04311514,1.00000000,1.00000000,1.00000000,1.00000000,1.25730623,0.51000000,0.51282051,0.40000000,0.44943820,233
115,0.03626797,1.00000000,1.00000000,1.00000000,1.00000000,1.22836177,0.48000000,0.47916667,0.46000000,0.46938776,236
116,0.03610504,1.00000000,1.00000000,1.00000000,1.00000000,1.22931839,0.50000000,0.50000000,0.54000000,0.51923077,238
117,0.03782782,1.00000000,1.00000000,1.00000000,1.00000000,1.26424820,0.47000000,0.46153846,0.36000000,0.40449438,237
118,0.03239926,1.00000000,1.00000000,1.00000000,1.00000000,1.25689270,0.49000000,0.49019608,0.50000000,0.49504950,235
119,0.03136690,1.00000000,1.00000000,1.00000000,1.00000000,1.25766990,0.49000000,0.49056604,0.52000000,0.50485437,237
120,0.16915215,0.95666667,0.92024540,1.00000000,0.95846645,1.03159983,0.50000000,0.50000000,0.66000000,0.56896552,236
121,0.04217609,0.99666667,1.00000000,0.99333333,0.99665552,1.21079572,0.46000000,0.45454545,0.40000000,0.42553191,237
122,0.04006330,1.00000000,1.00000000,1.00000000,1.00000000,1.26426326,0.48000000,0.47500000,0.38000000,0.42222222,242
123,0.03240797,1.00000000,1.00000000,1.00000000,1.00000000,1.25208493,0.50000000,0.50000000,0.54000000,0.51923077,238
124,0.03403091,1.00000000,1.00000000,1.00000000,1.00000000,1.27201329,0.50000000,0.50000000,0.56000000,0.52830189,236
125,0.03019271,1.00000000,1.00000000,1.00000000,1.00000000,1.26409197,0.47000000,0.46938776,0.46000000,0.46464646,259
126,0.02915269,1.00000000,1.00000000,1.00000000,1.00000000,1.28502689,0.48000000,0.47727273,0.42000000,0.44680851,244
127,0.02933864,1.00000000,1.00000000,1.00000000,1.00000000,1.29743088,0.49000000,0.49090909,0.54000000,0.51428571,248
128,0.02610029,1.00000000,1.00000000,1.00000000,1.00000000,1.28888324,0.49000000,0.49056604,0.52000000,0.50485437,238
129,0.02781659,1.00000000,1.00000000,1.00000000,1.00000000,1.30706867,0.50000000,0.50000000,0.54000000,0.51923077,236
130,0.02424157,1.00000000,1.00000000,1.00000000,1.00000000,1.30008554,0.48000000,0.48076923,0.50000000,0.49019608,238
131,0.02694177,1.00000000,1.00000000,1.00000000,1.00000000,1.29493052,0.50000000,0.50000000,0.42000000,0.45652174,238
132,0.02717931,1.00000000,1.00000000,1.00000000,1.00000000,1.33020525,0.49000000,0.48837209,0.42000000,0.45161290,236
133,0.02323079,1.00000000,1.00000000,1.00000000,1.00000000,1.32407218,0.48000000,0.47916667,0.46000000,0.46938776,236
134,0.02295983,1.00000000,1.00000000,1.00000000,1.00000000,1.32555189,0.48000000,0.47826087,0.44000000,0.45833333,235
135,0.02214741,1.00000000,1.00000000,1.00000000,1.00000000,1.31559706,0.49000000,0.48936170,0.46000000,0.47422680,237
136,0.02127590,1.00000000,1.00000000,1.00000000,1.00000000,1.32908517,0.50000000,0.50000000,0.54000000,0.51923077,236
137,0.02595602,1.00000000,1.00000000,1.00000000,1.00000000,1.34188547,0.48000000,0.47222222,0.34000000,0.39534884,236
138,0.02256474,1.00000000,1.00000000,1.00000000,1.00000000,1.35579948,0.48000000,0.47500000,0.38000000,0.42222222,236
139,0.04695680,1.00000000,1.00000000,1.00000000,1.00000000,1.43705782,0.52000000,0.51515152,0.68000000,0.58620690,237
140,0.02137173,1.00000000,1.00000000,1.00000000,1.00000000,1.33183599,0.50000000,0.50000000,0.54000000,0.51923077,235
141,0.01975990,1.00000000,1.00000000,1.00000000,1.00000000,1.34019172,0.47000000,0.46666667,0.42000000,0.44210526,236
142,0.01882774,1.00000000,1.00000000,1.00000000,1.00000000,1.36057962,0.49000000,0.48888889,0.44000000,0.46315789,237
143,0.01765937,1.00000000,1.00000000,1.00000000,1.00000000,1.35367197,0.49000000,0.49019608,0.50000000,0.49504950,238
144,0.01772757,1.00000000,1.00000000,1.00000000,1.00000000,1.37009884,0.48000000,0.48076923,0.50000000,0.49019608,239
145,0.01732167,1.00000000,1.00000000,1.00000000,1.00000000,1.37322866,0.48000000,0.48148148,0.52000000,0.50000000,238
146,0.01765468,1.00000000,1.00000000,1.00000000,1.00000000,1.38701461,0.47000000,0.46666667,0.42000000,0.44210526,237
147,0.01712030,1.00000000,1.00000000,1.00000000,1.00000000,1.38259324,0.48000000,0.47826087,0.44000000,0.45833333,244
148,0.01601491,1.00000000,1.00000000,1.00000000,1.00000000,1.37703372,0.50000000,0.50000000,0.52000000,0.50980392,236
149,0.01570013,1.00000000,1.00000000,1.00000000,1.00000000,1.36861965,0.48000000,0.48000000,0.48000000,0.48000000,234
150,0.01859008,1.00000000,1.00000000,1.00000000,1.00000000,1.41607989,0.48000000,0.47500000,0.38000000,0.42222222,241
151,0.01564451,1.00000000,1.00000000,1.00000000,1.00000000,1.38090900,0.48000000,0.47826087,0.44000000,0.45833333,242
152,0.01692494,1.00000000,1.00000000,1.00000000,1.00000000,1.40930616,0.48000000,0.47619048,0.40000000,0.43478261,245
153,0.01447021,1.00000000,1.00000000,1.00000000,1.00000000,1.40066263,0.49000000,0.49019608,0.50000000,0.49504950,235
154,0.01531496,1.00000000,1.00000000,1.00000000,1.00000000,1.40232504,0.46000000,0.45454545,0.40000000,0.42553191,241
155,0.01393404,1.00000000,1.00000000,1.00000000,1.00000000,1.40634824,0.50000000,0.50000000,0.50000000,0.50000000,245
156,0.01621842,1.00000000,1.00000000,1.00000000,1.00000000,1.41849080,0.49000000,0.49090909,0.54000000,0.51428571,236
157,0.01440327,1.00000000,1.00000000,1.00000000,1.00000000,1.41706079,0.49000000,0.49090909,0.54000000,0.51428571,233
158,0.01317210,1.00000000,1.00000000,1.00000000,1.00000000,1.41760989,0.49000000,0.49019608,0.50000000,0.49504950,235
159,0.01309901,1.00000000,1.00000000,1.00000000,1.00000000,1.41631653,0.49000000,0.49019608,0.50000000,0.49504950,242
160,0.01294297,1.00000000,1.00000000,1.00000000,1.00000000,1.42667821,0.49000000,0.49056604,0.52000000,0.50485437,241
161,0.01266214,1.00000000,1.00000000,1.00000000,1.00000000,1.41956942,0.49000000,0.49019608,0.50000000,0.49504950,240
162,0.01450037,1.00000000,1.00000000,1.00000000,1.00000000,1.44100772,0.49000000,0.49090909,0.54000000,0.51428571,240
163,0.01224972,1.00000000,1.00000000,1.00000000,1.00000000,1.44093072,0.48000000,0.47916667,0.46000000,0.46938776,239
164,0.01199639,1.00000000,1.00000000,1.00000000,1.00000000,1.44299785,0.49000000,0.49019608,0.50000000,0.49504950,238
165,0.01278321,1.00000000,1.00000000,1.00000000,1.00000000,1.44612811,0.48000000,0.47619048,0.40000000,0.43478261,240
166,0.01160325,1.00000000,1.00000000,1.00000000,1.00000000,1.46015197,0.50000000,0.50000000,0.50000000,0.50000000,244
167,0.01459330,1.00000000,1.00000000,1.00000000,1.00000000,1.49859195,0.46000000,0.44736842,0.34000000,0.38636364,235
168,0.01132786,1.00000000,1.00000000,1.00000000,1.00000000,1.46636486,0.49000000,0.48979592,0.48000000,0.48484848,235
169,0.01110338,1.00000000,1.00000000,1.00000000,1.00000000,1.46407813,0.48000000,0.47916667,0.46000000,0.46938776,237
170,0.01095677,1.00000000,1.00000000,1.00000000,1.00000000,1.45274817,0.48000000,0.48000000,0.48000000,0.48000000,238
171,0.01173562,1.00000000,1.00000000,1.00000000,1.00000000,1.48210063,0.49000000,0.48780488,0.40000000,0.43956044,236
172,0.01136341,1.00000000,1.00000000,1.00000000,1.00000000,1.49376296,0.48000000,0.47619048,0.40000000,0.43478261,236
173,0.01167623,1.00000000,1.00000000,1.00000000,1.00000000,1.49606974,0.46000000,0.45000000,0.36000000,0.40000000,235
174,0.01099441,1.00000000,1.00000000,1.00000000,1.00000000,1.47644134,0.49000000,0.48888889,0.44000000,0.46315789,235
175,0.01001922,1.00000000,1.00000000,1.00000000,1.00000000,1.48412826,0.49000000,0.49019608,0.50000000,0.49504950,236
176,0.01193875,1.00000000,1.00000000,1.00000000,1.00000000,1.51543932,0.46000000,0.45000000,0.36000000,0.40000000,236
177,0.01218568,1.00000000,1.00000000,1.00000000,1.00000000,1.49234081,0.49000000,0.49090909,0.54000000,0.51428571,237
178,0.00966771,1.00000000,1.00000000,1.00000000,1.00000000,1.48986024,0.47000000,0.46938776,0.46000000,0.46464646,236
179,0.00998189,1.00000000,1.00000000,1.00000000,1.00000000,1.50602998,0.48000000,0.47727273,0.42000000,0.44680851,234
180,0.00941994,1.00000000,1.00000000,1.00000000,1.00000000,1.50192062,0.49000000,0.48936170,0.46000000,0.47422680,236
181,0.00923035,1.00000000,1.00000000,1.00000000,1.00000000,1.50311317,0.49000000,0.49019608,0.50000000,0.49504950,241
182,0.00920198,1.00000000,1.00000000,1.00000000,1.00000000,1.51317914,0.48000000,0.47826087,0.44000000,0.45833333,242
183,0.00928010,1.00000000,1.00000000,1.00000000,1.00000000,1.50479592,0.49000000,0.49056604,0.52000000,0.50485437,237
184,0.00977056,1.00000000,1.00000000,1.00000000,1.00000000,1.52390828,0.48000000,0.47619048,0.40000000,0.43478261,234
185,0.00908660,1.00000000,1.00000000,1.00000000,1.00000000,1.52168832,0.47000000,0.46666667,0.42000000,0.44210526,238
186,0.00877874,1.00000000,1.00000000,1.00000000,1.00000000,1.51580078,0.48000000,0.48076923,0.50000000,0.49019608,236
187,0.00872822,1.00000000,1.00000000,1.00000000,1.00000000,1.52457261,0.48000000,0.47826087,0.44000000,0.45833333,235
188,0.00843659,1.00000000,1.00000000,1.00000000,1.00000000,1.52481521,0.47000000,0.46938776,0.46000000,0.46464646,236
189,0.00877488,1.00000000,1.00000000,1.00000000,1.00000000,1.52788313,0.49000000,0.49056604,0.52000000,0.50485437,235
190,0.00831257,1.00000000,1.00000000,1.00000000,1.00000000,1.53204617,0.48000000,0.47826087,0.44000000,0.45833333,235
191,0.00858968,1.00000000,1.00000000,1.00000000,1.00000000,1.54503913,0.47000000,0.46511628,0.40000000,0.43010753,234
192,0.00805677,1.00000000,1.00000000,1.00000000,1.00000000,1.53522284,0.49000000,0.48936170,0.46000000,0.47422680,250
193,0.00817714,1.00000000,1.00000000,1.00000000,1.00000000,1.54062618,0.48000000,0.48076923,0.50000000,0.49019608,248
194,0.00783439,1.00000000,1.00000000,1.00000000,1.00000000,1.54739102,0.48000000,0.48000000,0.48000000,0.48000000,234
195,0.00775596,1.00000000,1.00000000,1.00000000,1.00000000,1.54536960,0.49000000,0.48936170,0.46000000,0.47422680,240
196,0.00767722,1.00000000,1.00000000,1.00000000,1.00000000,1.54770732,0.48000000,0.48076923,0.50000000,0.49019608,236
197,0.00885668,1.00000000,1.00000000,1.00000000,1.00000000,1.57805305,0.46000000,0.45000000,0.36000000,0.40000000,237
198,0.00748902,1.00000000,1.00000000,1.00000000,1.00000000,1.55724411,0.49000000,0.48936170,0.46000000,0.47422680,234
199,0.00746219,1.00000000,1.00000000,1.00000000,1.00000000,1.55781124,0.48000000,0.47826087,0.44000000,0.45833333,236
200,0.00752569,1.00000000,1.00000000,1.00000000,1.00000000,1.55847235,0.48000000,0.47826087,0.44000000,0.45833333,236
201,0.00724492,1.00000000,1.00000000,1.00000000,1.00000000,1.56281156,0.48000000,0.48076923,0.50000000,0.49019608,237
202,0.00721375,1.00000000,1.00000000,1.00000000,1.00000000,1.57467200,0.47000000,0.46808511,0.44000000,0.45360825,236
203,0.00728624,1.00000000,1.00000000,1.00000000,1.00000000,1.57950725,0.46000000,0.45454545,0.40000000,0.42553191,235
204,0.00703926,1.00000000,1.00000000,1.00000000,1.00000000,1.56870033,0.49000000,0.48979592,0.48000000,0.48484848,236
205,0.00697887,1.00000000,1.00000000,1.00000000,1.00000000,1.57450887,0.48000000,0.48076923,0.50000000,0.49019608,236
206,0.00695727,1.00000000,1.00000000,1.00000000,1.00000000,1.58616234,0.47000000,0.46808511,0.44000000,0.45360825,238
207,0.00681960,1.00000000,1.00000000,1.00000000,1.00000000,1.57887609,0.47000000,0.46666667,0.42000000,0.44210526,237
208,0.00668446,1.00000000,1.00000000,1.00000000,1.00000000,1.57900622,0.47000000,0.46938776,0.46000000,0.46464646,236
209,0.00661782,1.00000000,1.00000000,1.00000000,1.00000000,1.57924372,0.47000000,0.46938776,0.46000000,0.46464646,239
210,0.00683091,1.00000000,1.00000000,1.00000000,1.00000000,1.58600214,0.48000000,0.48076923,0.50000000,0.49019608,244
211,0.00667813,1.00000000,1.00000000,1.00000000,1.00000000,1.58759403,0.48000000,0.48076923,0.50000000,0.49019608,234
212,0.00641103,1.00000000,1.00000000,1.00000000,1.00000000,1.58758393,0.47000000,0.46938776,0.46000000,0.46464646,239
213,0.00648255,1.00000000,1.00000000,1.00000000,1.00000000,1.60080014,0.46000000,0.45454545,0.40000000,0.42553191,242
214,0.00645971,1.00000000,1.00000000,1.00000000,1.00000000,1.60401611,0.46000000,0.45454545,0.40000000,0.42553191,236
215,0.00628078,1.00000000,1.00000000,1.00000000,1.00000000,1.59825853,0.47000000,0.47058824,0.48000000,0.47524752,235
216,0.00615901,1.00000000,1.00000000,1.00000000,1.00000000,1.60070447,0.48000000,0.47916667,0.46000000,0.46938776,235
